1.7 	0.99909542
1.7010017 	0.99910762
1.7020033 	0.9991354
1.703005 	0.99916317
1.7040067 	0.99919095
1.7050083 	0.99921872
1.70601 	0.9992465
1.7070117 	0.99927427
1.7080134 	0.99930205
1.709015 	0.99932982
1.7100167 	0.99935759
1.7110184 	0.99938537
1.71202 	0.99941314
1.7130217 	0.99944092
1.7140234 	0.99946869
1.715025 	0.99949647
1.7160267 	0.99952424
1.7170284 	0.99955202
1.7180301 	0.99957979
1.7190317 	0.99960756
1.7200334 	0.99963534
1.7210351 	0.99966311
1.7220367 	0.99969089
1.7230384 	0.99971866
1.7240401 	0.99974644
1.7250417 	0.99975806
1.7260434 	0.99976807
1.7270451 	0.99977809
1.7280467 	0.9997881
1.7290484 	0.99979811
1.7300501 	0.99980813
1.7310518 	0.99981814
1.7320534 	0.99982815
1.7330551 	0.99983817
1.7340568 	0.99984818
1.7350584 	0.99985819
1.7360601 	0.99986821
1.7370618 	0.99987822
1.7380634 	0.99988823
1.7390651 	0.99989824
1.7400668 	0.99990826
1.7410684 	0.99991827
1.7420701 	0.99992828
1.7430718 	0.9999383
1.7440735 	0.99994831
1.7450751 	0.99995832
1.7460768 	0.99996834
1.7470785 	0.99997835
1.7480801 	0.99998836
1.7490818 	0.99999327
1.7500835 	0.99999384
1.7510851 	0.99999308
1.7520868 	0.99999222
1.7530885 	0.99999136
1.7540902 	0.9999905
1.7550918 	0.99998965
1.7560935 	0.99998879
1.7570952 	0.99998793
1.7580968 	0.99998707
1.7590985 	0.99998621
1.7601002 	0.99998536
1.7611018 	0.9999845
1.7621035 	0.99998364
1.7631052 	0.99998278
1.7641068 	0.99998193
1.7651085 	0.99998107
1.7661102 	0.99998021
1.7671119 	0.99997935
1.7681135 	0.99997849
1.7691152 	0.99997764
1.7701169 	0.99997678
1.7711185 	0.99997592
1.7721202 	0.99997506
1.7731219 	0.99997421
1.7741235 	0.99997335
1.7751252 	0.9999718
1.7761269 	0.9999695
1.7771285 	0.9999672
1.7781302 	0.9999649
1.7791319 	0.9999626
1.7801336 	0.9999603
1.7811352 	0.999958
1.7821369 	0.9999557
1.7831386 	0.9999534
1.7841402 	0.9999511
1.7851419 	0.9999488
1.7861436 	0.9999465
1.7871452 	0.9999442
1.7881469 	0.9999419
1.7891486 	0.9999396
1.7901503 	0.99993729
1.7911519 	0.99993499
1.7921536 	0.99993269
1.7931553 	0.99993039
1.7941569 	0.99992809
1.7951586 	0.99992579
1.7961603 	0.99992349
1.7971619 	0.99992119
1.7981636 	0.99991889
1.7991653 	0.99991463
1.8001669 	0.99990403
1.8011686 	0.9998945
1.8021703 	0.99988963
1.803172 	0.99988476
1.8041736 	0.99987989
1.8051753 	0.99987502
1.806177 	0.99987015
1.8071786 	0.99986528
1.8081803 	0.99986041
1.809182 	0.99985554
1.8101836 	0.99985067
1.8111853 	0.9998458
1.812187 	0.99984093
1.8131886 	0.99983606
1.8141903 	0.99983119
1.815192 	0.99982632
1.8161937 	0.99982145
1.8171953 	0.99981658
1.818197 	0.99981171
1.8191987 	0.99980684
1.8202003 	0.99980197
1.821202 	0.9997971
1.8222037 	0.99979223
1.8232053 	0.99978736
1.824207 	0.99978249
1.8252087 	0.99977632
1.8262104 	0.9997674
1.827212 	0.99975848
1.8282137 	0.99974956
1.8292154 	0.99974064
1.830217 	0.99973173
1.8312187 	0.99972281
1.8322204 	0.99971389
1.833222 	0.99970497
1.8342237 	0.99969605
1.8352254 	0.99968713
1.836227 	0.99967822
1.8372287 	0.9996693
1.8382304 	0.99966038
1.8392321 	0.99965146
1.8402337 	0.99964254
1.8412354 	0.99963362
1.8422371 	0.99962471
1.8432387 	0.99961579
1.8442404 	0.99960687
1.8452421 	0.99959795
1.8462437 	0.99958903
1.8472454 	0.99958011
1.8482471 	0.9995712
1.8492487 	0.99956176
1.8502504 	0.99955289
1.8512521 	0.99954071
1.8522538 	0.99952649
1.8532554 	0.99951226
1.8542571 	0.99949803
1.8552588 	0.9994838
1.8562604 	0.99946957
1.8572621 	0.99945534
1.8582638 	0.99944111
1.8592654 	0.99942688
1.8602671 	0.99941266
1.8612688 	0.99939843
1.8622705 	0.9993842
1.8632721 	0.99936997
1.8642738 	0.99935574
1.8652755 	0.99934151
1.8662771 	0.99932728
1.8672788 	0.99931305
1.8682805 	0.99929882
1.8692821 	0.9992846
1.8702838 	0.99927037
1.8712855 	0.99925614
1.8722871 	0.99924191
1.8732888 	0.99922768
1.8742905 	0.99921345
1.8752922 	0.99920946
1.8762938 	0.99920609
1.8772955 	0.99920272
1.8782972 	0.99919935
1.8792988 	0.99919598
1.8803005 	0.99919261
1.8813022 	0.99918924
1.8823038 	0.99918586
1.8833055 	0.99918249
1.8843072 	0.99917912
1.8853088 	0.99917575
1.8863105 	0.99917238
1.8873122 	0.99916901
1.8883139 	0.99916564
1.8893155 	0.99916227
1.8903172 	0.99915889
1.8913189 	0.99915552
1.8923205 	0.99915215
1.8933222 	0.99914878
1.8943239 	0.99914541
1.8953255 	0.99914204
1.8963272 	0.99913867
1.8973289 	0.9991353
1.8983306 	0.99913192
1.8993322 	0.99912855
1.9003339 	0.99914247
1.9013356 	0.99916046
1.9023372 	0.99917817
1.9033389 	0.99919587
